,date,text,user_followers,user_favourites,Compound,Open,Close,Volume
673,2021-07-21,"""if the price of  bitcoin goes down, i lose money. i might pump, but i don't dump."" - ",1188128.0,14885.0,0.2325,29796.285156,32110.693358999997,28203024559
674,2021-07-21,"elon musk,  tsla, and  all own  bitcoin",790148.0,11631.0,0.0,29796.285156,32110.693358999997,28203024559
675,2021-07-21,"this is so cool and i love all these rock stars right here, but sorry guys…  is my favorite ceo on the planet.  gogirl  bitcoin  crypto  thebword ",668128.0,8628.0,0.799,29796.285156,32110.693358999997,28203024559
676,2021-07-21,"""in general i am a supporter of  bitcoin"" - elon musk ",1188128.0,14885.0,0.2732,29796.285156,32110.693358999997,28203024559
677,2021-07-21,"elon, spacex and tesla own  bitcoin.",405378.0,65421.0,0.0,29796.285156,32110.693358999997,28203024559
678,2021-07-21,"here comes the fun part.

you have whales waiting to dump on the positive news from elon musk on  bitcoin. 

understand the narrative.",405378.0,65421.0,0.6486,29796.285156,32110.693358999997,28203024559
679,2021-07-21,"elon, tesla, and spacex own  bitcoin",814886.0,13304.0,0.0,29796.285156,32110.693358999997,28203024559
680,2021-07-21,.:  bitcoin gives us a chance to replace the whole monetary foundation. nfa,215249.0,8610.0,0.25,29796.285156,32110.693358999997,28203024559
681,2021-07-21,"elon musk just said that the only things he owns are tesla stock and spacex stock... and  bitcoin  (both personally and through tesla)  eth and  doge.

and people think he is against us.",507654.0,90338.0,0.0,29796.285156,32110.693358999997,28203024559
682,2021-07-21,"""on balance i support  bitcoin."" 

",1188132.0,14885.0,0.4019,29796.285156,32110.693358999997,28203024559
683,2021-07-21,"we aren’t seeking elon musk’s approval of  bitcoin. we meaning those already in this space. 

institutional investors interested in getting into the space are.",405378.0,65421.0,0.7003,29796.285156,32110.693358999997,28203024559
684,2021-07-21,"elon musk is wearing a  bitcoin shirt that says ""the evolution of money"" ",1188132.0,14885.0,0.0,29796.285156,32110.693358999997,28203024559
685,2021-07-21,"""in this sense, it was a modern-day equivalent to a  cryptocurrency — we might even say it was something like the original  bitcoin,"" the numismatist, dr. kristin bornholdt-collins said. ",1552547.0,10088.0,0.5859,29796.285156,32110.693358999997,28203024559
686,2021-07-21,bullish on  bitcoin,405378.0,65421.0,0.0,29796.285156,32110.693358999997,28203024559
687,2021-07-21,"celsius is proud to join  thebitcoinminingcouncil - supporting green mining of  btc and the efforts to promote transparency, share best practices, and educate the public on the benefits of  bitcoin and bitcoin mining.  bmc  

",160855.0,12007.0,0.9571,29796.285156,32110.693358999997,28203024559
688,2021-07-21,"cryptowednesday 🚀

do you see  bitcoin as a currency, a store of value, or a scam?",254704.0,15022.0,-0.3182,29796.285156,32110.693358999997,28203024559
689,2021-07-21,“ bitcoin’s hashrate and simple base layer give it more assurances as a way to store value or transmit value than every other blockchain.” - alden,1188136.0,14885.0,0.7574,29796.285156,32110.693358999997,28203024559
690,2021-07-21,"""bitcoin reached a  1 trillion market capitalization 13 years after its existence.  bitcoin has already reached a level of scale and market dominance myspace never reached."" -  at  thebword ",1188138.0,14885.0,0.3191,29796.285156,32110.693358999997,28203024559
691,2021-07-21,"""i'd rather be early than late"" - me writing to investors about  bitcoin in 2014 (  450)",101921.0,7505.0,0.0,29796.285156,32110.693358999997,28203024559
692,2021-07-21,mstr +10% and  riot +14% as  bitcoin rebounds ahead of the b word conference,104530.0,9600.0,-0.5574,29796.285156,32110.693358999997,28203024559
693,2021-07-21,all bear charts on  bitcoin about to be deleted if they haven’t been deleted already.,405379.0,65421.0,0.0,29796.285156,32110.693358999997,28203024559
694,2021-07-21,"sos just runs hand and hand with  btc … imagine if  bitcoin claims ath in the future, would be nice",106326.0,19472.0,0.8481,29796.285156,32110.693358999997,28203024559
695,2021-07-21,"the most beautiful chart in the world. 

 bitcoin ",509516.0,6303.0,0.6361,29796.285156,32110.693358999997,28203024559
696,2021-07-21,core scientific is going public through a merger with power &amp; digital infrastructure acquisition corp.  bitcoin  cryptocurrency ,1552589.0,10088.0,0.0,29796.285156,32110.693358999997,28203024559
697,2021-07-21,"""it's not the case that adding more transactions will dramatically increase the energy expenditure of the  bitcoin network."" –  at  thebword ",1188168.0,14885.0,0.5267,29796.285156,32110.693358999997,28203024559
698,2021-07-21,"“bitcoin has a claim on some of society’s resources, the same way that gold does.”

 on why  bitcoin consumes energy.  thebword ",1188170.0,14885.0,0.2732,29796.285156,32110.693358999997,28203024559
699,2021-07-21,"conveniences like  bitcoin rewards can go a long way while the economy remains dollar-denominated and we wait for hyperbitcoinization.

 covers the news:

",1188170.0,14885.0,0.6808,29796.285156,32110.693358999997,28203024559
700,2021-07-21,"upgrade announced their new  bitcoin rewards card, offering unlimited 1.5%  btc back on every purchase.

""upgrade card is already delivering over  3 billion in annualized credit to consumers,"" - ceo renaud laplanche ",1188170.0,14885.0,0.6908,29796.285156,32110.693358999997,28203024559
701,2021-07-21,"he is right in the race for artificial intelligence, but again people mostly focused on symptoms instead of root causes. 
an inflationary monetary system versus technology must concentrate all control in few hands.  

it is a system problem.  globally.

that  bitcoin fixes.",234513.0,10025.0,0.2263,29796.285156,32110.693358999997,28203024559
702,2021-07-21,"hey  —

 bitcoin and  doge can co-exist. 

we don’t need none of that negativity in this young space.",405380.0,65421.0,0.4023,29796.285156,32110.693358999997,28203024559
703,2021-07-21,everyone who supports  bitcoin has a special place in our heart ❤️🔒,139937.0,17718.0,0.8555,29796.285156,32110.693358999997,28203024559
704,2021-07-21,"a small group of el salvadorians are attempting to repeal the  bitcoin law.

first they ignore bitcoin.
then they laugh at bitcoin. 
then they fight bitcoin.
then we win. ",1188174.0,14885.0,0.5106,29796.285156,32110.693358999997,28203024559
705,2021-07-21,"elon, be nice today. 

 bitcoin isn’t the enemy.",405380.0,65421.0,-0.1779,29796.285156,32110.693358999997,28203024559
706,2021-07-21,"bitcoin — you look beautiful — keeping climbing! 

next stop —  32,000",405380.0,65421.0,0.4574,29796.285156,32110.693358999997,28203024559
707,2021-07-21,metropolitan police detectives in the uk investigating international money laundering have seized nearly £180m of  bitcoin after receiving intelligence about the transfer of criminal assets  via   cryptocurrency,213522.0,6855.0,0.1027,29796.285156,32110.693358999997,28203024559
708,2021-07-21,"bitcoin jumps on canada  cryptonews ...  nflx earnings too!

  ",104697.0,6272.0,0.0,29796.285156,32110.693358999997,28203024559
709,2021-07-21,"new street advisors analyst to cnbc: ""there will be upside"" for  bitcoin. dca investors will win ""long term"" ",1188180.0,14885.0,0.5859,29796.285156,32110.693358999997,28203024559
710,2021-07-21,"let’s go  
get it in with my  bitcoin bonus code: lisa250bv ",1314632.0,82868.0,0.5423,29796.285156,32110.693358999997,28203024559
711,2021-07-21,the  bitcoin crasher trolls are highly quiet this morning,106326.0,19472.0,0.0,29796.285156,32110.693358999997,28203024559
712,2021-07-21,t-minus 3 hours. . . will we see epic trolling or lift off?   bitcoin ,142190.0,78279.0,0.0,29796.285156,32110.693358999997,28203024559
713,2021-07-21,elon is speaking on a  bitcoin panel today. will he,101923.0,7505.0,0.0,29796.285156,32110.693358999997,28203024559
714,2021-07-21,"""argo is the largest among the recent trend of  bitcoin miners going public in the u.s. ""

",1188183.0,14885.0,0.0,29796.285156,32110.693358999997,28203024559
715,2021-07-21,"bitcoin has bounced for now. i talked about it at length in the newsletter, alongside a ton of news and analysis. 

 provided amazing thoughts on the gbtc unlock and how the worst is over.

 15 a month, 5 days a week.

",507668.0,90338.0,-0.0772,29796.285156,32110.693358999997,28203024559
716,2021-07-21,this was a fun debate/discussion with  &amp; .  we cover a lot of topics in finance and then get into a discussion about david's concerns around  bitcoin.  give it a listen and let us know what you think. ,242853.0,47047.0,0.5106,29796.285156,32110.693358999997,28203024559
717,2021-07-21,"the b word  bitcoin conference begins in t-minus 3 hours at 12pm est.

  and  will speak ⚡ ",1188213.0,14885.0,0.0,29796.285156,32110.693358999997,28203024559
718,2021-07-21,"wednesdaywisdom 🧠 glass is half full!

 bitcoin yearly lows can tell you more of a concrete measurement to the value of bitcoin as opposed to an inflated ath 🙌 ",464256.0,6643.0,0.2244,29796.285156,32110.693358999997,28203024559
719,2021-07-21,big b word day today 👀  bitcoin,733146.0,7235.0,0.0,29796.285156,32110.693358999997,28203024559
720,2021-07-21,"fairlead strategies founder: ""long-term indicators point higher for  bitcoin. we still believe it to be in an uptrend."" ",1188214.0,14885.0,0.0,29796.285156,32110.693358999997,28203024559
721,2021-07-21,what do you want to hear the most from the  bwordevent    👀?  bitcoin ,464256.0,6643.0,0.0772,29796.285156,32110.693358999997,28203024559
722,2021-07-21,just in –  bitcoin miner argo blockchain files papers with the sec for public us stock market listing ,1188217.0,14885.0,0.0,29796.285156,32110.693358999997,28203024559
723,2021-07-21,"big  bitcoin ivol premium here. use the process, jedis ",199490.0,20356.0,0.0,29796.285156,32110.693358999997,28203024559
724,2021-07-21,"this ""will ensure full traceability of  crypto-asset transfers and will allow for prevention and detection of their possible use for money laundering or terrorism financing.""  bitcoin  cryptocurrency ",1552631.0,10088.0,-0.2732,29796.285156,32110.693358999997,28203024559
725,2021-07-21,"oanda analyst: institutional investors ""ready to place big bets"" if  bitcoin stays above  20k.

""the bitcoin price has been stable, and we have not seen any panic selling."" ",1188219.0,14885.0,0.7508,29796.285156,32110.693358999997,28203024559
726,2021-07-21,"with 50 minutes left,  bitcoin is about to print the highest volume 4 hour candle in about a month.",507673.0,90338.0,0.0,29796.285156,32110.693358999997,28203024559
727,2021-07-21,"i bought 4 cars, selling them now to buy more  bitcoin",322434.0,45128.0,0.0,29796.285156,32110.693358999997,28203024559
728,2021-07-21,bitcoin bears in disbelief. ,148750.0,89724.0,0.0,29796.285156,32110.693358999997,28203024559
729,2021-07-21,"breaking – bny mellon just joined six banks in backing new  bitcoin exchange pure digital. the first trade is scheduled to take place ""within a week."" ",1188222.0,14885.0,0.0258,29796.285156,32110.693358999997,28203024559
730,2021-07-21,inverse bart simpson pattern below support is exactly what you have come to expect from a troll like  bitcoin. ,507674.0,90338.0,0.6369,29796.285156,32110.693358999997,28203024559
731,2021-07-21,bitcoin: with a very interesting move off the low-end of our fractal risk range™ signal  btc ,199490.0,20356.0,0.2247,29796.285156,32110.693358999997,28203024559
732,2021-07-21,"just in – ark invest increased its  bitcoin exposure again tuesday buying 140,000 grayscale shares worth  3.3 million. 

that's over  10 million in shares so far this week 🔥 ",1188224.0,14885.0,0.6124,29796.285156,32110.693358999997,28203024559
733,2021-07-21,you can watch ⁦⁩ ⁦⁩ and ⁦⁩ discuss institutional adoption of  bitcoin at 11 am pdt for free at the link below.  ,507674.0,90338.0,0.5106,29796.285156,32110.693358999997,28203024559
734,2021-07-21,"""digital currencies are new, and in general digital currencies are being debated as to whether they are an asset class or not.""  bitcoin  cryptocurrency ",1552647.0,10088.0,0.3612,29796.285156,32110.693358999997,28203024559
735,2021-07-21,"nice list, thanks for including us! a hardware wallet is basically a must for everyone who's serious with  bitcoin ",139945.0,17718.0,0.69,29796.285156,32110.693358999997,28203024559
736,2021-07-21,"three words to describe  bitcoin?

📷_man_withnoname  ",529453.0,35870.0,0.0,29796.285156,32110.693358999997,28203024559
737,2021-07-21,when cathie wood sees the  bitcoin dip ,1188249.0,14885.0,0.0,29796.285156,32110.693358999997,28203024559
738,2021-07-21,"come on craig, unveil the coffee stains on a hand written  bitcoin whitepaper!!
🤣🍿🤣 ",101922.0,7505.0,0.8802,29796.285156,32110.693358999997,28203024559
739,2021-07-21,"i don’t see elon musk speaking down on  bitcoin. 

i think the conversation will go well. 

thoughts?",405389.0,65421.0,0.2732,29796.285156,32110.693358999997,28203024559
740,2021-07-21,"bitcoin  recovers from sub- 30,000 zone, but peter schiff has bearish warning for bulls ",405389.0,65421.0,-0.4767,29796.285156,32110.693358999997,28203024559
741,2021-07-21,"bitcoin needs to break  31,000 — 🔥⛓",405389.0,65421.0,-0.34,29796.285156,32110.693358999997,28203024559
742,2021-07-21,"bitcoin crashes below  30k, but on-chain data suggests accumulation is brewing  via 

it’s coming.",405389.0,65421.0,0.0,29796.285156,32110.693358999997,28203024559
743,2021-07-21,"yearly open ( 28.9k ish) holds again

 bitcoin",101922.0,7505.0,0.0,29796.285156,32110.693358999997,28203024559
744,2021-07-21,cathie wood's ark buys more shares of grayscale  bitcoin  trust on tuesday dip ,405389.0,65421.0,0.6997,29796.285156,32110.693358999997,28203024559
745,2021-07-21,"bitcoin  mining isn’t nearly as bad for the  environment as it used to be, 

new data shows 

  fintech  blockchain  bitcoin  crypto  bitcoinmining       ",110906.0,194684.0,-0.5423,29796.285156,32110.693358999997,28203024559
746,2021-07-21,"the  crypto  exchange  ftx 

secures backing from  venturecapital and  hedgefunds 

  fintech  vc  blockchain  bitcoin   ",110906.0,194684.0,0.34,29796.285156,32110.693358999997,28203024559
747,2021-07-21,"blockchain or blockbuster? 

the choice 

  fintech  digitalcurrency  defi  cbdc  crypto  bitcoin  ehtereum  blockchain   ",110906.0,194684.0,0.5994,29796.285156,32110.693358999997,28203024559
748,2021-07-21,"asia bring the volume now! 

 bitcoin",405389.0,65421.0,0.0,29796.285156,32110.693358999997,28203024559
749,2021-07-21,bde kicking in for  bitcoin!,405389.0,65421.0,0.0,29796.285156,32110.693358999997,28203024559
750,2021-07-21,lets goooooooo  bitcoin!!!,405389.0,65421.0,0.0,29796.285156,32110.693358999997,28203024559
751,2021-07-21,"bitcoin and border crossing, 

 fintech and  foreignexchange 

  crypto  remittance  bitcoin           ",110906.0,194684.0,0.0,29796.285156,32110.693358999997,28203024559
752,2021-07-21,"crypto company  fundraising 

and rising  investments in  cryptocurrencies are jaw dropping 

  fintech  crypto  bitcoin  ethereum  exchange  vc ",110906.0,194684.0,0.0,29796.285156,32110.693358999997,28203024559
753,2021-07-21,"s&amp;p  crypto  index has 243  coins. 

 doge is not one of them 

  fintech  bitcoin  ethereum   ",110906.0,194684.0,0.0,29796.285156,32110.693358999997,28203024559
754,2021-07-21,"getting ready for this.

 bitcoin ",405389.0,65421.0,0.3612,29796.285156,32110.693358999997,28203024559
755,2021-07-21,"as i write this on the 3rd of january 2021  btc has touched 35,000.00 in a parabolic shift higher


conclusions

markets when they retreat always fall much much further than expectations.
i recall russian prins falling from 60+ to 6.

 bitcoin",576647.0,33669.0,0.0516,29796.285156,32110.693358999997,28203024559
756,2021-07-21,"ponzi algos ""ai"" bots are everywhere. they are super smart, running the stops. &amp; front the leaked news &amp; pump'n dump &amp; dump'n pump 

it was the second wave that killed the dip buyers the most   bitcoin 

nov 17 ""wow! what a ride!""
",576647.0,33669.0,0.2462,29796.285156,32110.693358999997,28203024559
757,2021-07-21,"central bank  digitalcurrencies 

will (not) make  bitcoin  obsolete 

  fintech  blockchain  crypto  centralbank  cbdc      ",110907.0,194684.0,0.2235,29796.285156,32110.693358999997,28203024559
758,2021-07-21,"wtf 
   bitcoin 

the ‘’zeitgeist’’ of a time is its defining spirit or its mood. capturing the ‘’zeitgeist’’ of the now is not an easy thing because we are living in a dizzyingly fluid moment.
",576647.0,33669.0,-0.6711,29796.285156,32110.693358999997,28203024559
759,2021-07-21,"09-may-2021 :: the liquidity of this complex is illusory, as the reflexivity embedded within creates a lurking shadow convexity that is vulnerable to predatory flows.  

 bitcoin",576646.0,33669.0,-0.0772,29796.285156,32110.693358999997,28203024559
760,2021-07-21,"''yeah you good traders can spot the highs and the lows pit pat piffy wing wong wang just like that and make a millino bucks sure no problem bro.""

  bitcoin 

what the heck is hodl? bitcoin lingo for crypto noobs
",576646.0,33669.0,0.854,29796.285156,32110.693358999997,28203024559
761,2021-07-21,"build a circus and the clowns will come. 
  bitcoin 

08-feb-2021 ::  the markets are wilding


title: bar, las vegas, nevada artist: robert frank ",576646.0,33669.0,0.0,29796.285156,32110.693358999997,28203024559
762,2021-07-21,"douglass  bitcoin going to zero. slammed cryptocurrency mkts as one of greatest mass delusions in modern history 


the lotos-eaters


""courage!"" he said, and pointed toward the land, ""this mounting wave will roll us shoreward soon.""",576646.0,33669.0,0.8268,29796.285156,32110.693358999997,28203024559
763,2021-07-21,"it doesn't matter how much electricity  bitcoin mining uses, it matters where that energy comes from. after all teslas run on electricity as well.

i talked about this with  at length.

full episode:  ",507680.0,90338.0,0.4983,29796.285156,32110.693358999997,28203024559
764,2021-07-21,think of  bitcoin like a savings account.,1188282.0,14885.0,0.3612,29796.285156,32110.693358999997,28203024559
765,2021-07-21,"what’s the play for game 6 of the nba finals?
use my  bitcoin bonus code: lisa250bv  

 nba  lines —&gt; 
 rallythevalley   fearthedeer ",1314658.0,82868.0,0.7096,29796.285156,32110.693358999997,28203024559
766,2021-07-21,"""a lot of our clients say that’s an asset class and i want to invest. our job is to help them to put their money where they want to invest.""  jpmorgan  bitcoin  cryptocurrency ",1552710.0,10088.0,0.7003,29796.285156,32110.693358999997,28203024559
767,2021-07-21,"i’m going to say that i believe that tomorrow’s conference will help jumpstart the market.

this is my personally opinion. 

 bitcoin",405390.0,65421.0,0.4019,29796.285156,32110.693358999997,28203024559
768,2021-07-20,"7/ the information frontier in  bitcoin &amp;  crypto is not on  wallst. (gee, how many bitcoin core devs work for large banks??🤔) 

paypal has been subject of vigorous debate for yrs abt bringing fintech activities inside banking system--but  stablecoins are now 3x size of paypal!",139932.0,22000.0,0.0,30838.285156,29807.347656,23148267245
769,2021-07-20,"5/ we end up pretty much agreeing that trad banks shouldn't own  bitcoin/ crypto (tho custody is ok) until special rules are in place. and, gee, thankfully there already is a bank charter with such special rules (the  wyoming  spdi), &amp; it's already available to the fed today.🤠",139932.0,22000.0,0.9153,30838.285156,29807.347656,23148267245
770,2021-07-20,"4/ we also discuss the  basel iii capital proposal for banks to require 1:1 equity capital for all  crypto held on their books (except certain  stablecoins), why  bitcoin will probably never have central clearing &amp; why all custody banks have elevated operational risk.",139932.0,22000.0,0.0,30838.285156,29807.347656,23148267245
771,2021-07-20,"3/ again-issue is w/ banks' it &amp; operational systems, not w/  bitcoin (which i consider the most significant financial technology invention of human history. yep, really💪). in this  podcast w/ former fed governor dan tarullo, we discuss how bank capital rules work",139932.0,22000.0,0.5095,30838.285156,29807.347656,23148267245
772,2021-07-20,"2/ if banks are going to start owning  bitcoin/ crypto on their books(ie, not just being custodians like w/ stocks), banks need special rules to deal w/ the huge differences in settlement terms. banks use systems set up ~40yrs ago (esp in us),most of which reconcile only 1x/day😱",139932.0,22000.0,0.1779,30838.285156,29807.347656,23148267245
773,2021-07-20,"1/ ~five years ago, i first said  bitcoin cld take down a gsib (global systemically important bank)--not because of anything wrong w/ bitcoin, but bc the banks just aren't set up to handle an asset that settles in minutes &amp; is irreversible.  ",139932.0,22000.0,0.1027,30838.285156,29807.347656,23148267245
774,2021-07-20,"many people believe  bitcoin is the ""currency of the future."" however, bitcoin's excessive volatility is a constant reminder that it can never be a reliable unit of account, &amp; thus can never be considered a currency.  btc is just a highly speculative asset.",343191.0,6781.0,0.5379,30838.285156,29807.347656,23148267245
775,2021-07-20,"doge brought back better returns than  btc in the last five years. 

that’s not bad at all. 

could have flipped some of that into  bitcoin or  eth.",405391.0,65421.0,0.6956,30838.285156,29807.347656,23148267245
776,2021-07-20,praying to the crypto gods to help  bitcoin get up off its knees.,405391.0,65421.0,0.6369,30838.285156,29807.347656,23148267245
777,2021-07-20,"a positive msm article regarding  bitcoin 

 ",322440.0,45128.0,0.5574,30838.285156,29807.347656,23148267245
778,2021-07-20,rty funded in  bitcoin. who said bitcoin didn’t have a use case?,85300.0,28105.0,0.0,30838.285156,29807.347656,23148267245
779,2021-07-20,which happens first poll  bitcoin,87664.0,12472.0,0.0,30838.285156,29807.347656,23148267245
780,2021-07-20,"bitcoin exchange ftx has raised  900 million, making it the largest raise in crypto exchange history 💪 ",1188291.0,14885.0,0.0,30838.285156,29807.347656,23148267245
781,2021-07-20,"theme song for the  bitcoin community. 

man up. 

",507681.0,90338.0,0.0,30838.285156,29807.347656,23148267245
782,2021-07-20,this was an awesome interview and conversation.  a must listen for people interested in  bitcoin policy moving forward.  thanks  and  ! ,242855.0,47047.0,0.8748,30838.285156,29807.347656,23148267245
783,2021-07-20,"on this episode of the  bitcoin magazine podcast,  sat down with the ceo of ,  to discuss the  rigz clean energy mining exchange-traded fund (etf).

 ",1188292.0,14885.0,0.5859,30838.285156,29807.347656,23148267245
784,2021-07-20,"the event will feature a live discussion with elon musk, jack dorsey, and cathie wood about  bitcoin.  cryptocurrency  thebword ",1552719.0,10088.0,0.0,30838.285156,29807.347656,23148267245
785,2021-07-20,"the best thing that can happen tomorrow at the b conference is elon musk saying nice things about  bitcoin. 

institutions will be watching.",405400.0,65421.0,0.7906,30838.285156,29807.347656,23148267245
786,2021-07-20,where can i take a loan out like michael saylor to get some  bitcoin?,405400.0,65421.0,0.3612,30838.285156,29807.347656,23148267245
787,2021-07-20,"here's an excerpt from bitcoin magazine's premium newsletter, the deep dive. it offers subscribers an up-close, simplified view of  bitcoin's on-chain data &amp; current global macro conditions.

1st month free w/ promo code: ""bits"" ",1188315.0,14885.0,0.5106,30838.285156,29807.347656,23148267245
788,2021-07-20,"have you read 's guide on how to survive the  bitcoin bear market?

benzinga  crypto show w/  |  cryptocrash 
 ",181972.0,10143.0,0.0,30838.285156,29807.347656,23148267245
789,2021-07-20,"the b-word event is tomorrow, where the teams of  and  invited folks to discuss  bitcoin for institutions. 

the discussion between jack, cathie, and elon should be interesting, probably involving the environmental aspect. 🔥 ",231282.0,6288.0,0.0772,30838.285156,29807.347656,23148267245
790,2021-07-20,"bumped into a nocoiner who has heard me talk about  bitcoin since  500. he said its all over.

gg",101922.0,7505.0,0.296,30838.285156,29807.347656,23148267245
791,2021-07-20,"what % of the global elite and power brokers do you believe are aware of the true long term negative externalities and consequences of manipulating money? 

my bet - under 0.01% 

""manufactured"" stability leads to much greater instability. 

 bitcoin",234520.0,10025.0,-0.2263,30838.285156,29807.347656,23148267245
792,2021-07-20,"rothschild’s indirect position in  bitcoin now represents approximately  4.2 million, compared to  1.92 million in the first quarter.

 covers the details:

",1188316.0,14885.0,0.0,30838.285156,29807.347656,23148267245
793,2021-07-20,"the best practices for investing in cryptocurrencies like  bitcoin,  ethereum, and others as they continue to grow in a rapidly changing landscape.
",790149.0,11631.0,0.7717,30838.285156,29807.347656,23148267245
794,2021-07-20,"on this episode of the bitcoin magazine podcast, host  sat down with the infamous bitcoin twitter personality and troll  to discuss why the hardcore  bitcoin faithful should not be so worried about altcoins.

 ",1188321.0,14885.0,0.0087,30838.285156,29807.347656,23148267245
795,2021-07-20,the  bitcoin trading range that’s been dominating price action for 2 months finally broke… down. my thoughts + the news. ,507683.0,90338.0,-0.296,30838.285156,29807.347656,23148267245
796,2021-07-20,"yesterday - “ bitcoin dropping because of stocks.” such correlation, much wow!

today - stocks are bouncing,  bitcoin dropping. 

random walk in the park.",507684.0,90338.0,0.6239,30838.285156,29807.347656,23148267245
797,2021-07-20,"today at 2pm et on benzinga crypto show:
- dogecoin scent
-""unbiased and contrarian"" guide on how to survive 
  the  bitcoin bear market
- wine on the  blockchain 
- former bloomberg developer and ceo of  exchange 

 ",181972.0,10143.0,-0.0258,30838.285156,29807.347656,23148267245
798,2021-07-20,"free hedgeye daily crypto quant | ₿tc (-4.1%), eth (-4.4%)  via   bitcoin  eth  ethereum",199490.0,20356.0,0.5106,30838.285156,29807.347656,23148267245
799,2021-07-20,"amid the selloff in  bitcoin,  says he is still fixated on  tether. 

here's why ⤵️`
",790149.0,11631.0,0.0,30838.285156,29807.347656,23148267245
800,2021-07-20,"ceo of , : a growing number of investors are interested in gaining exposure to  bitcoin through regulated investment avenues while seeking “commitment to environmental sustainability.”

 covers the news:

",1188323.0,14885.0,0.7579,30838.285156,29807.347656,23148267245
801,2021-07-20,"bezos flew to space on the same day  bitcoin broke the range lows. seems like there’s something there. think about it. 

(actually don’t, this is a joke and the mood right now might cause some people to think i’m serious.)",507686.0,90338.0,-0.0516,30838.285156,29807.347656,23148267245
802,2021-07-20,"the eu proposed a law that would force companies engaging in  bitcoin transactions and transfers to collect the identities of senders and receivers.

more details in bitcoin magazine:

",1188319.0,14885.0,0.34,30838.285156,29807.347656,23148267245
803,2021-07-20,"just in - eu attempts to ban anonymous  bitcoin wallets.

yeah ok, good luck with that.",1188334.0,14885.0,0.5423,30838.285156,29807.347656,23148267245
804,2021-07-20,"the initiative is part of a push from  criptoavila, a private company, to teach how  bitcoin mining operates. ",1552775.0,10088.0,0.0,30838.285156,29807.347656,23148267245
805,2021-07-20,(7/7) learn more about last month's market and  bitcoin on-chain trends here:  ,1130292.0,7430.0,0.0,30838.285156,29807.347656,23148267245
806,2021-07-20,(4/7)  bitcoin has mostly held its head above the  30k level during this time.,1130292.0,7430.0,0.0,30838.285156,29807.347656,23148267245
807,2021-07-20,"just in – a new etf is launching offering investors exposure to clean energy  bitcoin mining.

 rigz gives investors exposure to the infrastructure underpinning the future of money 🙌 ",1188336.0,14885.0,0.5859,30838.285156,29807.347656,23148267245
808,2021-07-20,"paraguay has not lost its mind. it’s  bitcoin bill does not make bitcoin legal tender. also, paraguay correctly classifies bitcoin as an “asset” and not a currency.
",343199.0,6781.0,0.1511,30838.285156,29807.347656,23148267245
809,2021-07-20,adds to  bitcoin exposure buying  8 million worth of  shares  gbtc ,96084.0,8518.0,0.4767,30838.285156,29807.347656,23148267245
810,2021-07-20,you only need to check the price of  bitcoin once every four years.,322454.0,45128.0,0.0,30838.285156,29807.347656,23148267245
811,2021-07-20,"happy international moon day to everyone! 🚀 🌓 

except for my crypto bags... because i think they forgot.
 moonday  bitcoin",936878.0,7949.0,0.6114,30838.285156,29807.347656,23148267245
812,2021-07-20,"👉  bitcoin and  crypto-focused stocks slump.

👉 fda identifies “deficiencies” on  ardx kidney disease fighting drug application.

👉 jeff bezos completes a historic voyage to the stratosphere and back.

 breaks down what's in focus today! ",790149.0,11631.0,-0.4199,30838.285156,29807.347656,23148267245
813,2021-07-20,"speculation,  bitcoin, and  blueorigin |  breaks down the market from the nyse! ",790149.0,11631.0,0.0,30838.285156,29807.347656,23148267245
814,2021-07-20,"today on  thestreetlive with :

- how market speculation is impacting stocks
- the  bitcoin selloff
- jeff bezos' trip to space
-  ibm
-  nvda
+ more!

stream live 👇
",790149.0,11631.0,0.0,30838.285156,29807.347656,23148267245
815,2021-07-20,"i remember a year ago, we were worried about  bitcoin dropping below  3,000. ",3075611.0,15639.0,-0.296,30838.285156,29807.347656,23148267245
816,2021-07-20,"breaking: monday night,  bitcoin dropped below  31k. as i predicted on 6/28/21,  btc subsequently tanked.  31k was the ""right shoulder"" of btc's technical ""head-and-shoulders"" pattern. btc is now trading at  29,465. at that price, it’s hanging on for dear life.  bitcoincrash",343199.0,6781.0,0.3818,30838.285156,29807.347656,23148267245
817,2021-07-20,"just in – rothschild investment corp. tripled its  bitcoin position this july, adding over 100,000 grayscale shares ",1188338.0,14885.0,0.296,30838.285156,29807.347656,23148267245
818,2021-07-20,and some speculative  bitcoin futures on the institutional side! read today's crypto quant tracker for more. ,103335.0,34928.0,0.1759,30838.285156,29807.347656,23148267245
819,2021-07-20,"get the insights you need when you need them. on our hypernow demo get risk-adjusted returns of currencies, indexes, metals, stocks, &amp; bonds vs  bitcoin.  ",131548.0,7286.0,0.0,30838.285156,29807.347656,23148267245
820,2021-07-20,"hopefully as  bitcoin and  crypto come down, it'll decrease the number of scammers/impostors in that niche as i know of no other niche wth as many scams this one, even penny stocks look like saints compared to the crooks in the  cryptocurrency industry...stay safe everyone, whew!",303303.0,84452.0,-0.3164,30838.285156,29807.347656,23148267245
821,2021-07-20,"in addition to  crypto markets seeing a slump, interest in  bitcoin has been lagging a great deal according to data from google trends. ",1552795.0,10088.0,0.7184,30838.285156,29807.347656,23148267245
